decreasevolume;p04;innovative;2d
decreasevolume;p04;innovative;interhand
decreasevolume;p04;innovative;twohands
decreasevolume;p04;innovative;abstract
decreasevolume;p04;innovative;discrete
decreasevolume;p04;innovative;handspecific
decreasevolume;p04;innovative;diverse
navigate;p04;innovative;3dworlddep
maximize;p04;;finger
maximize;p04;;dynamicpose
maximize;p04;;nondefault
maximize;p04;;stationary
maximize;p04;;abstract
maximize;p04;;worldindep
maximize;p04;;handspecific
maximize;p04;;discrete
maximize;p04;;mirror
minimize;p04;;inner
minimize;p04;;outer
minimize;p04;;lower
minimize;p04;;finger
minimize;p04;;staticpose
minimize;p04;;nondefault
minimize;p04;;stationary
minimize;p04;;abstract
minimize;p04;;worldindep
minimize;p04;;handspecific
minimize;p04;;discrete
minimize;p04;;diverse
navigate;p04;;inner
navigate;p04;;lower
navigate;p04;;finger
navigate;p04;;dynamicpose
navigate;p04;;motion
navigate;p04;;rotation
navigate;p04;;2d
navigate;p04;;intrahand
navigate;p04;;twohands
navigate;p04;;abstract
navigate;p04;;handspecific
navigate;p04;;continuous
navigate;p04;;mirror
navigate;p04;;nondefault
navigate;p04;;3dworlddep
pause;p04;;inner
pause;p04;;finger
pause;p04;;staticpose
pause;p04;;stationary
pause;p04;;abstract
pause;p04;;worldindep
pause;p04;;handspecific
pause;p04;;discrete
pause;p04;;mirror
pause;p04;;nondefault
previous;p04;;inner
previous;p04;;lower
previous;p04;;finger
previous;p04;;staticpose
previous;p04;;nondefault
previous;p04;;motion
previous;p04;;direction
previous;p04;;2d
previous;p04;;intrahand
previous;p04;;twohands
previous;p04;;metaphorical
previous;p04;;worldindep
previous;p04;;handspecific
previous;p04;;discrete
previous;p04;;mirror
reject;p04;;inner
reject;p04;;outer
reject;p04;;finger
reject;p04;;staticpose
reject;p04;;stationary
reject;p04;;symbolic
reject;p04;;worldindep
reject;p04;;handspecific
reject;p04;;discrete
reject;p04;;mirror
reject;p04;;nondefault
rejectcallphone;p04;;inner
rejectcallphone;p04;;finger
rejectcallphone;p04;;staticpose
rejectcallphone;p04;;nondefault
rejectcallphone;p04;;motion
rejectcallphone;p04;;direction
rejectcallphone;p04;;2d
rejectcallphone;p04;;interhand
rejectcallphone;p04;;twohands
rejectcallphone;p04;;abstract
rejectcallphone;p04;;transfer
rejectcallphone;p04;;discrete
rejectcallphone;p04;;mirror
rejectcallphone;p04;;handdep
scrollup;p04;;inner
scrollup;p04;;outer
scrollup;p04;;lower
scrollup;p04;;finger
scrollup;p04;;staticpose
scrollup;p04;;nondefault
scrollup;p04;;stationary
scrollup;p04;;metaphorical
scrollup;p04;;worldindep
scrollup;p04;;handspecific
scrollup;p04;;discrete
scrollup;p04;;diverse
select;p04;;inner
select;p04;;lower
select;p04;;finger
select;p04;;staticpose
select;p04;;stationary
select;p04;;metaphorical
select;p04;;worldindep
select;p04;;transfer
select;p04;;discrete
select;p04;;diverse
zoomin;p04;;finger
zoomin;p04;;inner
zoomin;p04;;dynamicpose
zoomin;p04;;stationary
zoomin;p04;;metaphorical
zoomin;p04;;worldindep
zoomin;p04;;transfer
zoomin;p04;;discrete
zoomin;p04;;mirror
zoomin;p04;;nondefault
zoomout;p04;;inner
zoomout;p04;;finger
zoomout;p04;;dynamicpose
zoomout;p04;;nondefault
zoomout;p04;;motion
zoomout;p04;;2d
zoomout;p04;;interhand
zoomout;p04;;twohands
zoomout;p04;;metaphorical
zoomout;p04;;worldindep
zoomout;p04;;handspecific
zoomout;p04;;discrete
zoomout;p04;;mirror
accept;p05;;inner
accept;p05;;lower
accept;p05;;finger
accept;p05;;outer
accept;p05;;mixedpose
accept;p05;;motion
accept;p05;;2d
accept;p05;;interhand
accept;p05;;worldindep
accept;p05;;handspecific
accept;p05;;discrete
accept;p05;;diverse
accept;p05;;onehand
accept;p05;;metaphorical
decreasevolume;p05;;outer
decreasevolume;p05;;inner
decreasevolume;p05;;finger
decreasevolume;p05;;lower
decreasevolume;p05;;staticpose
decreasevolume;p05;;nondefault
decreasevolume;p05;;motion
decreasevolume;p05;;direction
decreasevolume;p05;;2d
decreasevolume;p05;;interhand
decreasevolume;p05;;onehand
decreasevolume;p05;;metaphorical
decreasevolume;p05;;worldindep
decreasevolume;p05;;handspecific
decreasevolume;p05;;discrete
decreasevolume;p05;;diverse
forward;p05;;inner
forward;p05;;lower
forward;p05;;finger
forward;p05;;staticpose
forward;p05;;nondefault
forward;p05;;motion
forward;p05;;direction
forward;p05;;2d
forward;p05;;interhand
forward;p05;;onehand
forward;p05;;metaphorical
forward;p05;;worldindep
forward;p05;;transfer
forward;p05;;discrete
forward;p05;;diverse
select;p05;innovative;inner
select;p05;innovative;lower
select;p05;innovative;finger
select;p05;innovative;staticpose
select;p05;innovative;motion
select;p05;innovative;repetitive
select;p05;innovative;2d
select;p05;innovative;interhand
select;p05;innovative;onehand
select;p05;innovative;metaphorical
select;p05;innovative;worldindep
select;p05;innovative;transfer
select;p05;innovative;discrete
select;p05;innovative;diverse
minimize;p05;innovative;inner
minimize;p05;innovative;outer
minimize;p05;innovative;lower
minimize;p05;innovative;finger
minimize;p05;innovative;mixedpose
minimize;p05;innovative;stationary
minimize;p05;innovative;worldindep
minimize;p05;innovative;handspecific
minimize;p05;innovative;diverse
navigate;p05;innovative;inner
navigate;p05;innovative;outer
navigate;p05;innovative;lower
navigate;p05;innovative;nondefault
navigate;p05;innovative;finger
navigate;p05;innovative;staticpose
navigate;p05;innovative;motion
navigate;p05;innovative;nonrepeat
navigate;p05;innovative;2d
navigate;p05;innovative;interhand
navigate;p05;innovative;onehand
navigate;p05;innovative;metaphorical
navigate;p05;innovative;handdep
navigate;p05;innovative;handspecific
navigate;p05;innovative;continuous
navigate;p05;innovative;diverse
select;p05;innovative;nondefault
minimize;p05;innovative;nondefault
minimize;p05;innovative;metaphorical
minimize;p05;innovative;discrete
accept;p05;innovative;inner
accept;p05;innovative;lower
accept;p05;innovative;finger
accept;p05;innovative;outer
accept;p05;innovative;mixedpose
accept;p05;innovative;motion
accept;p05;innovative;2d
accept;p05;innovative;interhand
accept;p05;innovative;worldindep
accept;p05;innovative;handspecific
accept;p05;innovative;discrete
accept;p05;innovative;diverse
reject;p05;innovative;inner
reject;p05;innovative;outer
reject;p05;innovative;lower
reject;p05;innovative;finger
reject;p05;innovative;nondefault
reject;p05;innovative;motion
reject;p05;innovative;staticpose
reject;p05;innovative;2d
reject;p05;innovative;onehand
reject;p05;innovative;interhand
reject;p05;innovative;abstract
reject;p05;innovative;worldindep
reject;p05;innovative;discrete
reject;p05;innovative;handspecific
reject;p05;innovative;diverse
zoomin;p05;innovative;inner
zoomin;p05;innovative;lower
zoomin;p05;innovative;finger
zoomin;p05;innovative;staticpose
zoomin;p05;innovative;motion
zoomin;p05;innovative;direction
zoomin;p05;innovative;2d
zoomin;p05;innovative;interhand
zoomin;p05;innovative;twohands
zoomin;p05;innovative;metaphorical
zoomin;p05;innovative;nondefault
zoomin;p05;innovative;worldindep
zoomin;p05;innovative;discrete
zoomin;p05;innovative;handspecific
zoomin;p05;innovative;mirror
zoomout;p05;innovative;inner
zoomout;p05;innovative;lower
zoomout;p05;innovative;finger
zoomout;p05;innovative;mixedpose
zoomout;p05;innovative;nondefault
zoomout;p05;innovative;stationary
zoomout;p05;innovative;metaphorical
zoomout;p05;innovative;worldindep
zoomout;p05;innovative;handspecific
zoomout;p05;innovative;discrete
zoomout;p05;innovative;diverse
previous;p05;innovative;inner
previous;p05;innovative;discrete
previous;p05;innovative;lower
previous;p05;innovative;finger
previous;p05;innovative;staticpose
previous;p05;innovative;nondefault
previous;p05;innovative;motion
previous;p05;innovative;direction
previous;p05;innovative;repetitive
previous;p05;innovative;interhand
previous;p05;innovative;onehand
previous;p05;innovative;abstract
previous;p05;innovative;worldindep
previous;p05;innovative;handspecific
previous;p05;innovative;diverse
rejectcallphone;p05;innovative;inner
rejectcallphone;p05;innovative;outer
rejectcallphone;p05;innovative;lower
rejectcallphone;p05;innovative;finger
rejectcallphone;p05;innovative;nondefault
rejectcallphone;p05;innovative;staticpose
rejectcallphone;p05;innovative;motion
rejectcallphone;p05;innovative;direction
rejectcallphone;p05;innovative;2d
rejectcallphone;p05;innovative;onehand
rejectcallphone;p05;innovative;interhand
rejectcallphone;p05;innovative;abstract
rejectcallphone;p05;innovative;worldindep
rejectcallphone;p05;innovative;handspecific
rejectcallphone;p05;innovative;discrete
rejectcallphone;p05;innovative;diverse
scrollup;p05;innovative;inner
scrollup;p05;innovative;lower
scrollup;p05;innovative;finger
scrollup;p05;innovative;staticpose
scrollup;p05;innovative;nondefault
scrollup;p05;innovative;motion
scrollup;p05;innovative;direction
scrollup;p05;innovative;2d
scrollup;p05;innovative;interhand
scrollup;p05;innovative;onehand
scrollup;p05;innovative;metaphorical
scrollup;p05;innovative;worldindep
scrollup;p05;innovative;discrete
scrollup;p05;innovative;transfer
scrollup;p05;innovative;diverse
pause;p05;innovative;inner
pause;p05;innovative;lower
pause;p05;innovative;finger
pause;p05;innovative;staticpose
pause;p05;innovative;nondefault
pause;p05;innovative;motion
pause;p05;innovative;direction
pause;p05;innovative;2d
pause;p05;innovative;interhand
pause;p05;innovative;onehand
pause;p05;innovative;worldindep
pause;p05;innovative;abstract
pause;p05;innovative;discrete
pause;p05;innovative;transfer
pause;p05;innovative;diverse
forward;p05;innovative;inner
forward;p05;innovative;lower
forward;p05;innovative;finger
forward;p05;innovative;nondefault
forward;p05;innovative;direction
forward;p05;innovative;motion
forward;p05;innovative;staticpose
forward;p05;innovative;2d
forward;p05;innovative;interhand
forward;p05;innovative;onehand
forward;p05;innovative;metaphorical
forward;p05;innovative;worldindep
forward;p05;innovative;discrete
forward;p05;innovative;transfer
forward;p05;innovative;diverse
decreasevolume;p05;innovative;inner
decreasevolume;p05;innovative;outer
decreasevolume;p05;innovative;lower
decreasevolume;p05;innovative;finger
decreasevolume;p05;innovative;nondefault
decreasevolume;p05;innovative;direction
decreasevolume;p05;innovative;motion
decreasevolume;p05;innovative;staticpose
decreasevolume;p05;innovative;2d
decreasevolume;p05;innovative;onehand
decreasevolume;p05;innovative;interhand
decreasevolume;p05;innovative;metaphorical
decreasevolume;p05;innovative;worldindep
decreasevolume;p05;innovative;discrete
decreasevolume;p05;innovative;handspecific
decreasevolume;p05;innovative;diverse
accept;p05;innovative;onehand
accept;p05;innovative;repetitive
accept;p05;innovative;metaphorical
maximize;p05;;inner
maximize;p05;;lower
maximize;p05;;finger
maximize;p05;;mixedpose
maximize;p05;;motion
maximize;p05;;direction
maximize;p05;;2d
maximize;p05;;interhand
maximize;p05;;onehand
maximize;p05;;metaphorical
maximize;p05;;handdep
maximize;p05;;transfer
maximize;p05;;discrete
maximize;p05;;diverse
minimize;p05;;inner
minimize;p05;;lower
minimize;p05;;finger
minimize;p05;;mixedpose
minimize;p05;;stationary
minimize;p05;;metaphorical
minimize;p05;;handdep
minimize;p05;;transfer
minimize;p05;;diverse
minimize;p05;;discrete
minimize;p05;;nondefault
navigate;p05;;inner
navigate;p05;;lower
navigate;p05;;finger
navigate;p05;;staticpose
navigate;p05;;motion
navigate;p05;;2d
navigate;p05;;interhand
navigate;p05;;onehand
navigate;p05;;metaphorical
navigate;p05;;continuous
navigate;p05;;diverse
navigate;p05;;transfer
navigate;p05;;nondefault
navigate;p05;;direction
navigate;p05;;worldindep
pause;p05;;inner
pause;p05;;lower
pause;p05;;finger
pause;p05;;staticpose
pause;p05;;stationary
pause;p05;;abstract
pause;p05;;worldindep
pause;p05;;discrete
pause;p05;;diverse
pause;p05;;transfer
previous;p05;;inner
previous;p05;;lower
previous;p05;;finger
previous;p05;;staticpose
previous;p05;;nondefault
previous;p05;;motion
previous;p05;;direction
previous;p05;;2d
previous;p05;;interhand
previous;p05;;onehand
previous;p05;;metaphorical
previous;p05;;worldindep
previous;p05;;transfer
previous;p05;;discrete
previous;p05;;diverse
reject;p05;;inner
reject;p05;;finger
reject;p05;;outer
reject;p05;;lower
reject;p05;;staticpose
reject;p05;;nondefault
reject;p05;;motion
reject;p05;;2d
reject;p05;;interhand
reject;p05;;onehand
reject;p05;;abstract
reject;p05;;worldindep
reject;p05;;handspecific
reject;p05;;discrete
reject;p05;;diverse
rejectcallphone;p05;;outer
rejectcallphone;p05;;inner
rejectcallphone;p05;;lower
rejectcallphone;p05;;finger
rejectcallphone;p05;;staticpose
rejectcallphone;p05;;nondefault
rejectcallphone;p05;;motion
rejectcallphone;p05;;direction
rejectcallphone;p05;;2d
rejectcallphone;p05;;interhand
rejectcallphone;p05;;onehand
rejectcallphone;p05;;abstract
rejectcallphone;p05;;worldindep
rejectcallphone;p05;;handspecific
rejectcallphone;p05;;discrete
rejectcallphone;p05;;diverse
scrollup;p05;;inner
scrollup;p05;;lower
scrollup;p05;;finger
scrollup;p05;;staticpose
scrollup;p05;;nondefault
scrollup;p05;;motion
scrollup;p05;;direction
scrollup;p05;;2d
scrollup;p05;;interhand
scrollup;p05;;onehand
scrollup;p05;;metaphorical
scrollup;p05;;worldindep
scrollup;p05;;transfer
scrollup;p05;;discrete
scrollup;p05;;diverse
select;p05;;inner
select;p05;;lower
select;p05;;finger
select;p05;;staticpose
select;p05;;stationary
select;p05;;metaphorical
select;p05;;worldindep
select;p05;;transfer
select;p05;;discrete
select;p05;;diverse
zoomin;p05;;inner
zoomin;p05;;lower
zoomin;p05;;finger
zoomin;p05;;mixedpose
zoomin;p05;;nondefault
zoomin;p05;;stationary
zoomin;p05;;metaphorical
zoomin;p05;;handdep
zoomin;p05;;transfer
zoomin;p05;;discrete
zoomout;p05;;inner
zoomout;p05;;lower
zoomout;p05;;finger
zoomout;p05;;mixedpose
zoomout;p05;;nondefault
zoomout;p05;;motion
zoomout;p05;;2d
zoomout;p05;;interhand
zoomout;p05;;onehand
zoomout;p05;;metaphorical
zoomout;p05;;worldindep
zoomout;p05;;handspecific
zoomout;p05;;discrete
zoomout;p05;;diverse
accept;p06;;inner
accept;p06;;outer
accept;p06;;lower
accept;p06;;finger
accept;p06;;staticpose
accept;p06;;stationary
accept;p06;;symbolic
accept;p06;;worldindep
accept;p06;;handspecific
accept;p06;;discrete
accept;p06;;diverse
accept;p06;;nondefault
decreasevolume;p06;;inner
decreasevolume;p06;;lower
decreasevolume;p06;;finger
decreasevolume;p06;;outer
decreasevolume;p06;;staticpose
decreasevolume;p06;;nondefault
decreasevolume;p06;;motion
decreasevolume;p06;;rotation
decreasevolume;p06;;2d
decreasevolume;p06;;interhand
decreasevolume;p06;;onehand
decreasevolume;p06;;metaphorical
decreasevolume;p06;;worldindep
decreasevolume;p06;;diverse
decreasevolume;p06;;transfer
decreasevolume;p06;;discrete
forward;p06;;inner
forward;p06;;finger
forward;p06;;staticpose
forward;p06;;nondefault
forward;p06;;motion
forward;p06;;rotation
forward;p06;;2d
forward;p06;;interhand
forward;p06;;twohands
forward;p06;;metaphorical
forward;p06;;worldindep
forward;p06;;handspecific
forward;p06;;discrete
forward;p06;;mirror
select;p06;innovative;inner
select;p06;innovative;lower
select;p06;innovative;finger
select;p06;innovative;staticpose
select;p06;innovative;abstract
select;p06;innovative;discrete
select;p06;innovative;diverse
minimize;p06;innovative;inner
minimize;p06;innovative;lower
minimize;p06;innovative;finger
minimize;p06;innovative;nondefault
minimize;p06;innovative;dynamicpose
minimize;p06;innovative;motion
minimize;p06;innovative;direction
minimize;p06;innovative;3d
minimize;p06;innovative;intrahand
minimize;p06;innovative;twohands
minimize;p06;innovative;discrete
minimize;p06;innovative;handspecific
minimize;p06;innovative;mirror
navigate;p06;innovative;inner
navigate;p06;innovative;finger
navigate;p06;innovative;staticpose
navigate;p06;innovative;nondefault
navigate;p06;innovative;motion
navigate;p06;innovative;nonrepeat
navigate;p06;innovative;2d
navigate;p06;innovative;interhand
navigate;p06;innovative;twohands
navigate;p06;innovative;abstract
navigate;p06;innovative;handdep
navigate;p06;innovative;handspecific
navigate;p06;innovative;continuous
navigate;p06;innovative;mirror
maximize;p06;innovative;inner
maximize;p06;innovative;lower
maximize;p06;innovative;finger
maximize;p06;innovative;nondefault
maximize;p06;innovative;dynamicpose
maximize;p06;innovative;motion
maximize;p06;innovative;direction
maximize;p06;innovative;2d
maximize;p06;innovative;interhand
maximize;p06;innovative;twohands
maximize;p06;innovative;abstract
maximize;p06;innovative;worldindep
maximize;p06;innovative;discrete
maximize;p06;innovative;handspecific
maximize;p06;innovative;mirror
select;p06;innovative;motion
select;p06;innovative;2d
select;p06;innovative;nonrepeat
select;p06;innovative;interhand
select;p06;innovative;onehand
select;p06;innovative;transfer
select;p06;innovative;screendep
select;p06;innovative;nondefault
minimize;p06;innovative;3dworlddep
minimize;p06;innovative;metaphorical
minimize;p06;innovative;abstract
accept;p06;innovative;inner
accept;p06;innovative;lower
accept;p06;innovative;staticpose
accept;p06;innovative;motion
accept;p06;innovative;direction
accept;p06;innovative;2d
accept;p06;innovative;interhand
accept;p06;innovative;onehand
accept;p06;innovative;symbolic
accept;p06;innovative;handdep
accept;p06;innovative;handspecific
accept;p06;innovative;discrete
accept;p06;innovative;diverse
reject;p06;innovative;inner
reject;p06;innovative;lower
reject;p06;innovative;finger
reject;p06;innovative;staticpose
reject;p06;innovative;motion
reject;p06;innovative;2d
reject;p06;innovative;onehand
reject;p06;innovative;interhand
reject;p06;innovative;symbolic
reject;p06;innovative;worldindep
reject;p06;innovative;discrete
reject;p06;innovative;transfer
reject;p06;innovative;diverse
zoomin;p06;innovative;inner
zoomin;p06;innovative;dynamicpose
zoomin;p06;innovative;stationary
zoomin;p06;innovative;finger
zoomin;p06;innovative;nondefault
zoomin;p06;innovative;metaphorical
zoomin;p06;innovative;worldindep
zoomin;p06;innovative;transfer
zoomin;p06;innovative;discrete
zoomin;p06;innovative;mirror
zoomout;p06;innovative;inner
zoomout;p06;innovative;finger
zoomout;p06;innovative;dynamicpose
zoomout;p06;innovative;nondefault
zoomout;p06;innovative;stationary
zoomout;p06;innovative;metaphorical
zoomout;p06;innovative;worldindep
zoomout;p06;innovative;handspecific
zoomout;p06;innovative;discrete
zoomout;p06;innovative;mirror
previous;p06;innovative;inner
previous;p06;innovative;lower
previous;p06;innovative;finger
previous;p06;innovative;nondefault
previous;p06;innovative;rotation
previous;p06;innovative;motion
previous;p06;innovative;staticpose
previous;p06;innovative;2d
previous;p06;innovative;abstract
previous;p06;innovative;interhand
previous;p06;innovative;twohands
previous;p06;innovative;worldindep
previous;p06;innovative;discrete
previous;p06;innovative;handspecific
previous;p06;innovative;mirror
rejectcallphone;p06;innovative;inner
rejectcallphone;p06;innovative;outer
rejectcallphone;p06;innovative;lower
rejectcallphone;p06;innovative;mixedpose
rejectcallphone;p06;innovative;finger
rejectcallphone;p06;innovative;nondefault
rejectcallphone;p06;innovative;motion
rejectcallphone;p06;innovative;direction
rejectcallphone;p06;innovative;2d
rejectcallphone;p06;innovative;onehand
rejectcallphone;p06;innovative;interhand
rejectcallphone;p06;innovative;metaphorical
rejectcallphone;p06;innovative;worldindep
rejectcallphone;p06;innovative;discrete
rejectcallphone;p06;innovative;handspecific
rejectcallphone;p06;innovative;diverse
scrollup;p06;innovative;inner
scrollup;p06;innovative;lower
scrollup;p06;innovative;finger
scrollup;p06;innovative;nondefault
scrollup;p06;innovative;staticpose
scrollup;p06;innovative;motion
scrollup;p06;innovative;direction
scrollup;p06;innovative;2d
scrollup;p06;innovative;onehand
scrollup;p06;innovative;interhand
scrollup;p06;innovative;metaphorical
scrollup;p06;innovative;worldindep
scrollup;p06;innovative;discrete
scrollup;p06;innovative;transfer
scrollup;p06;innovative;diverse
pause;p06;innovative;inner
pause;p06;innovative;lower
pause;p06;innovative;finger
pause;p06;innovative;nondefault
pause;p06;innovative;staticpose
pause;p06;innovative;motion
pause;p06;innovative;direction
pause;p06;innovative;2d
pause;p06;innovative;onehand
pause;p06;innovative;interhand
pause;p06;innovative;worldindep
pause;p06;innovative;discrete
pause;p06;innovative;transfer
pause;p06;innovative;diverse
forward;p06;innovative;inner
forward;p06;innovative;finger
forward;p06;innovative;staticpose
forward;p06;innovative;nondefault
forward;p06;innovative;motion
forward;p06;innovative;rotation
forward;p06;innovative;2d
forward;p06;innovative;interhand
forward;p06;innovative;metaphorical
forward;p06;innovative;worldindep
forward;p06;innovative;discrete
forward;p06;innovative;handspecific
forward;p06;innovative;mirror
decreasevolume;p06;innovative;inner
decreasevolume;p06;innovative;outer
decreasevolume;p06;innovative;lower
decreasevolume;p06;innovative;finger
decreasevolume;p06;innovative;staticpose
decreasevolume;p06;innovative;motion
decreasevolume;p06;innovative;nondefault
decreasevolume;p06;innovative;rotation
decreasevolume;p06;innovative;2d
decreasevolume;p06;innovative;interhand
decreasevolume;p06;innovative;metaphorical
decreasevolume;p06;innovative;onehand
decreasevolume;p06;innovative;worldindep
decreasevolume;p06;innovative;discrete
decreasevolume;p06;innovative;transfer
decreasevolume;p06;innovative;diverse
pause;p06;innovative;abstract
maximize;p06;;inner
maximize;p06;;finger
maximize;p06;;lower
maximize;p06;;dynamicpose
maximize;p06;;motion
maximize;p06;;direction
maximize;p06;;2d
maximize;p06;;interhand
maximize;p06;;twohands
maximize;p06;;abstract
maximize;p06;;worldindep
maximize;p06;;handspecific
maximize;p06;;discrete
maximize;p06;;mirror
maximize;p06;;nondefault
minimize;p06;;inner
minimize;p06;;lower
minimize;p06;;finger
minimize;p06;;dynamicpose
minimize;p06;;nondefault
minimize;p06;;motion
minimize;p06;;direction
minimize;p06;;3d
minimize;p06;;intrahand
minimize;p06;;twohands
minimize;p06;;handspecific
minimize;p06;;discrete
minimize;p06;;mirror
minimize;p06;;3dworlddep
minimize;p06;;metaphorical
navigate;p06;;inner
navigate;p06;;lower
navigate;p06;;finger
navigate;p06;;staticpose
navigate;p06;;motion
navigate;p06;;2d
navigate;p06;;nonrepeat
navigate;p06;;interhand
navigate;p06;;onehand
navigate;p06;;metaphorical
navigate;p06;;handdep
navigate;p06;;continuous
navigate;p06;;diverse
navigate;p06;;transfer
pause;p06;;inner
pause;p06;;lower
pause;p06;;finger
pause;p06;;staticpose
pause;p06;;nondefault
pause;p06;;motion
pause;p06;;direction
pause;p06;;2d
pause;p06;;interhand
pause;p06;;onehand
pause;p06;;worldindep
